Season,Name,Nationality,Type,team,price,Unnamed: 0,Players,Base Price,TYPE,COST IN ₹ (CR.),Cost IN $ (000),2023 Squad,year,Team,Base,Sold
2015.0,J. Suchitch,Indian ,All-Rounder,Mumbai Indians,1000000.0,,,,,,,,,,,
2015.0,Christopher Morris,Not Available,All-Rounder,Rajasthan Royals,14000000.0,,,,,,,,,,,
2015.0,Juan Theron,Not Available,Bowler,Rajasthan Royals,3000000.0,,,,,,,,,,,
2015.0,Barinder Singh Saran,Not Available,Bowler,Rajasthan Royals,1000000.0,,,,,,,,,,,
2015.0,Dinesh Salunkhe,Not Available,All-Rounder,Rajasthan Royals,1000000.0,,,,,,,,,,,
2015.0,Sagar Trivedi,Not Available,All-Rounder,Rajasthan Royals,1000000.0,,,,,,,,,,,
2015.0,Pardeep Sahu,Not Available,All-Rounder,Rajasthan Royals,1000000.0,,,,,,,,,,,
2015.0,Dinesh Karthik,Indian ,Wicket Keeper,Royal Challengers Bangalore,105000000.0,,,,,,,,,,,
2015.0,Darren Sammy,Not Available,All-Rounder,Royal Challengers Bangalore,28000000.0,,,,,,,,,,,
2015.0,David Wiese,Overseas ,All-Rounder,Royal Challengers Bangalore,28000000.0,,,,,,,,,,,
2015.0,Sean Abbott,Overseas ,Bowler,Royal Challengers Bangalore,10000000.0,,,,,,,,,,,
2015.0,Adam Milne,Overseas ,Bowler,Royal Challengers Bangalore,7000000.0,,,,,,,,,,,
2015.0,Sarfaraz Naushad Khan,Not Available,Batsman,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2015.0,Subramaniam Badrinath,Not Available,Batsman,Royal Challengers Bangalore,3000000.0,,,,,,,,,,,
2015.0,Jalaj Saxena,Not Available,All-Rounder,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2015.0,Shishir Bhavane,Indian ,Batsman,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2015.0,Trent Boult,Overseas ,Bowler,Sunrisers Hyderabad,38000000.0,,,,,,,,,,,
2015.0,Praveen Kumar,Not Available,Bowler,Sunrisers Hyderabad,22000000.0,,,,,,,,,,,
2015.0,Kevin Pietersen,Not Available,Batsman,Sunrisers Hyderabad,20000000.0,,,,,,,,,,,
2015.0,Eoin Morgan,Not Available,Batsman,Sunrisers Hyderabad,15000000.0,,,,,,,,,,,
2015.0,Ravi Bopara,Not Available,All-Rounder,Sunrisers Hyderabad,10000000.0,,,,,,,,,,,
2015.0,Kane Williamson,Overseas ,All-Rounder,Sunrisers Hyderabad,6000000.0,,,,,,,,,,,
2015.0,Laxmi Ratan Shukla,Not Available,All-Rounder,Sunrisers Hyderabad,3000000.0,,,,,,,,,,,
2015.0,Prasanth Padmanabhan,Not Available,All-Rounder,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2015.0,Hanuma Vihari,Not Available,Batsman,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2015.0,Siddarth Kaul,Indian ,Bowler,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2014.0,Dinesh Karthik,Indian ,Wicket Keeper,Delhi Capitals,125000000.0,,,,,,,,,,,
2014.0,Kevin Pietersen,Not Available,Batsman,Delhi Capitals,90000000.0,,,,,,,,,,,
2014.0,Murali Vijay,Not Available,Batsman,Delhi Capitals,50000000.0,,,,,,,,,,,
2014.0,Mohammad Shami,Indian ,Bowler,Delhi Capitals,42500000.0,,,,,,,,,,,
2014.0,Nathan Coulter-Nile,Overseas ,Bowler,Delhi Capitals,42500000.0,,,,,,,,,,,
2014.0,Quinton De Kock,Overseas ,Wicket Keeper,Delhi Capitals,35000000.0,,,,,,,,,,,
2014.0,Manoj Tiwary,Indian ,Batsman,Delhi Capitals,28000000.0,,,,,,,,,,,
2014.0,Jaydev Unadkat,Indian ,Bowler,Delhi Capitals,28000000.0,,,,,,,,,,,
2014.0,Jean-Paul Duminy,Not Available,Batsman,Delhi Capitals,22000000.0,,,,,,,,,,,
2014.0,Ross Taylor,Not Available,Batsman,Delhi Capitals,20000000.0,,,,,,,,,,,
2014.0,Kedar Jadhav,Not Available,Batsman,Delhi Capitals,20000000.0,,,,,,,,,,,
2014.0,Rahul Sharma,Not Available,Bowler,Delhi Capitals,19000000.0,,,,,,,,,,,
2014.0,Mayank Agarwal,Indian ,Batsman,Delhi Capitals,16000000.0,,,,,,,,,,,
2014.0,Laxmi Ratan Shukla,Not Available,All-Rounder,Delhi Capitals,15000000.0,,,,,,,,,,,
2014.0,James Neesham,Overseas ,All-Rounder,Delhi Capitals,10000000.0,,,,,,,,,,,
2014.0,Wayne Parnell,Not Available,Bowler,Delhi Capitals,10000000.0,,,,,,,,,,,
2014.0,Shahbaz Nadeem,Indian ,Bowler,Delhi Capitals,8500000.0,,,,,,,,,,,
2014.0,Saurabh Tiwary,Not Available,Batsman,Delhi Capitals,7000000.0,,,,,,,,,,,
2014.0,Siddarth Kaul,Indian ,Bowler,Delhi Capitals,4500000.0,,,,,,,,,,,
2014.0,Rahul Shukla,Not Available,Bowler,Delhi Capitals,4000000.0,,,,,,,,,,,
2014.0,Jayant Yadav,Indian ,All-Rounder,Delhi Capitals,1000000.0,,,,,,,,,,,
2014.0,HS Sharath,Not Available,Bowler,Delhi Capitals,1000000.0,,,,,,,,,,,
2014.0,Milind Kumar,Not Available,Batsman,Delhi Capitals,1000000.0,,,,,,,,,,,
2014.0,Mitchell Johnson,Not Available,All-Rounder,Punjab Kings,65000000.0,,,,,,,,,,,
2014.0,Glenn Maxwell,Not Available,All-Rounder,Punjab Kings,60000000.0,,,,,,,,,,,
2014.0,George Bailey,Not Available,Batsman,Punjab Kings,32500000.0,,,,,,,,,,,
2014.0,Virender Sehwag,Indian ,Batsman,Punjab Kings,32000000.0,,,,,,,,,,,
2014.0,Rishi Dhawan,Indian ,All-Rounder,Punjab Kings,30000000.0,,,,,,,,,,,
2014.0,Wriddhiman Saha,Indian ,Wicket Keeper,Punjab Kings,22000000.0,,,,,,,,,,,
2014.0,Shaun Marsh,Not Available,Batsman,Punjab Kings,22000000.0,,,,,,,,,,,
2014.0,Cheteshwar Pujara,Not Available,Batsman,Punjab Kings,19000000.0,,,,,,,,,,,
2014.0,Beuran Hendricks,Not Available,Bowler,Punjab Kings,18000000.0,,,,,,,,,,,
2014.0,Lakshmipathy Balaji,Not Available,Bowler,Punjab Kings,18000000.0,,,,,,,,,,,
2014.0,Thisara Perera,Overseas ,All-Rounder,Punjab Kings,16000000.0,,,,,,,,,,,
2014.0,Gurkirat Singh Mann,Indian ,Batsman,Punjab Kings,13000000.0,,,,,,,,,,,
2014.0,Murali Kartik,Not Available,Bowler,Punjab Kings,10000000.0,,,,,,,,,,,
2014.0,Sandeep Sharma,Indian ,Bowler,Punjab Kings,8500000.0,,,,,,,,,,,
2014.0,Mandeep Hardev Singh,Not Available,All-Rounder,Punjab Kings,8000000.0,,,,,,,,,,,
2014.0,Akshar Rajesh Patel,Not Available,All-Rounder,Punjab Kings,7500000.0,,,,,,,,,,,
2014.0,Parvinder Awana,Not Available,Bowler,Punjab Kings,6500000.0,,,,,,,,,,,
2014.0,Shardul Narendra Thakur,Indian ,Bowler,Punjab Kings,2000000.0,,,,,,,,,,,
2014.0,Anureet Singh,Not Available,Bowler,Punjab Kings,2000000.0,,,,,,,,,,,
2014.0,Shivam Sharma,Indian ,Bowler,Punjab Kings,1000000.0,,,,,,,,,,,
2014.0,Karanveer Singh,Not Available,All-Rounder,Punjab Kings,1000000.0,,,,,,,,,,,
2014.0,Jacques Kallis,Not Available,All-Rounder,Kolkata Knight Riders,55000000.0,,,,,,,,,,,
2014.0,Robin Uthappa,Indian ,Batsman,Kolkata Knight Riders,50000000.0,,,,,,,,,,,
2014.0,Piyush Chawla,Indian ,Bowler,Kolkata Knight Riders,42500000.0,,,,,,,,,,,
2014.0,Yusuf Pathan,Indian ,All-Rounder,Kolkata Knight Riders,32500000.0,,,,,,,,,,,
2014.0,Shakib Al Hasan,Overseas ,All-Rounder,Kolkata Knight Riders,28000000.0,,,,,,,,,,,
2014.0,Morne Morkel,Not Available,Bowler,Kolkata Knight Riders,28000000.0,,,,,,,,,,,
2014.0,Ranganath Vinay Kumar,Not Available,Bowler,Kolkata Knight Riders,28000000.0,,,,,,,,,,,
2014.0,Umesh Yadav,Indian ,Bowler,Kolkata Knight Riders,26000000.0,,,,,,,,,,,
2014.0,Manish Pandey,Indian ,Batsman,Kolkata Knight Riders,17000000.0,,,,,,,,,,,
2014.0,Chris Lynn,Not Available,Batsman,Kolkata Knight Riders,13000000.0,,,,,,,,,,,
2014.0,Patrick Cummins,Not Available,Bowler,Kolkata Knight Riders,10000000.0,,,,,,,,,,,
2014.0,Ryan Ten Doeschate,Not Available,All-Rounder,Kolkata Knight Riders,10000000.0,,,,,,,,,,,
2014.0,Suryakumar Yadav,Not Available,Batsman,Kolkata Knight Riders,7000000.0,,,,,,,,,,,
2014.0,Andre Russell,Not Available,All-Rounder,Kolkata Knight Riders,6000000.0,,,,,,,,,,,
2014.0,Manvinder Bisla,Not Available,Wicket Keeper,Kolkata Knight Riders,6000000.0,,,,,,,,,,,
2014.0,Veer Pratap Singh,Not Available,Bowler,Kolkata Knight Riders,4000000.0,,,,,,,,,,,
2014.0,Kuldeep Singh Yadav,Indian ,Bowler,Kolkata Knight Riders,4000000.0,,,,,,,,,,,
2014.0,Debabrata Das,Not Available,Wicket Keeper,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2014.0,Sayan Sekhar Mandal,Not Available,All-Rounder,Kolkata Knight Riders,1000000.0,,,,,,,,,,,
2014.0,Michael Hussey,Not Available,Batsman,Mumbai Indians,50000000.0,,,,,,,,,,,
2014.0,Corey Anderson,Not Available,All-Rounder,Mumbai Indians,45000000.0,,,,,,,,,,,
2014.0,Pragyan Ojha,Not Available,Bowler,Mumbai Indians,32500000.0,,,,,,,,,,,
2014.0,Zaheer Khan,Indian ,Bowler,Mumbai Indians,26000000.0,,,,,,,,,,,
2014.0,Aditya Tare,Not Available,Wicket Keeper,Mumbai Indians,16000000.0,,,,,,,,,,,
2014.0,Jasprit Bumrah,Indian ,Bowler,Mumbai Indians,12000000.0,,,,,,,,,,,
2014.0,Jalaj Saxena,Not Available,All-Rounder,Mumbai Indians,9000000.0,,,,,,,,,,,
2014.0,Josh Hazlewood,Overseas ,Bowler,Mumbai Indians,5000000.0,,,,,,,,,,,
2014.0,Marchant De Lange,Not Available,Bowler,Mumbai Indians,3000000.0,,,,,,,,,,,
2014.0,Krismar Santokie,Not Available,Bowler,Mumbai Indians,3000000.0,,,,,,,,,,,
2014.0,Ben Dunk,Not Available,Wicket Keeper,Mumbai Indians,2000000.0,,,,,,,,,,,
2014.0,C.M. Gautam,Not Available,Wicket Keeper,Mumbai Indians,2000000.0,,,,,,,,,,,
2014.0,Apoorv Vijay Wankhade,Not Available,Batsman,Mumbai Indians,1000000.0,,,,,,,,,,,
2014.0,Pawan Suyal,Not Available,Bowler,Mumbai Indians,1000000.0,,,,,,,,,,,
2014.0,Sushant Marathe,Not Available,Wicket Keeper,Mumbai Indians,1000000.0,,,,,,,,,,,
2014.0,Shreyas Gopal,Indian ,Bowler,Mumbai Indians,1000000.0,,,,,,,,,,,
2014.0,Steven Smith,Not Available,All-Rounder,Rajasthan Royals,40000000.0,,,,,,,,,,,
2014.0,Brad Hodge,Not Available,Batsman,Rajasthan Royals,24000000.0,,,,,,,,,,,
2014.0,Rajat Bhatia,Not Available,All-Rounder,Rajasthan Royals,17000000.0,,,,,,,,,,,
2014.0,Tim Southee,Overseas ,Bowler,Rajasthan Royals,12000000.0,,,,,,,,,,,
2014.0,Dhawal Kulkarni,Not Available,Bowler,Rajasthan Royals,11000000.0,,,,,,,,,,,
2014.0,Abhishek Nayar,Not Available,All-Rounder,Rajasthan Royals,10000000.0,,,,,,,,,,,
2014.0,Kane Richardson,Not Available,Bowler,Rajasthan Royals,10000000.0,,,,,,,,,,,
2014.0,Ben Cutting,Not Available,Bowler,Rajasthan Royals,8000000.0,,,,,,,,,,,
2014.0,Karun Nair,Indian ,Batsman,Rajasthan Royals,7500000.0,,,,,,,,,,,
2014.0,Unmukt Chand,Not Available,Batsman,Rajasthan Royals,6500000.0,,,,,,,,,,,
2014.0,Iqbal Abdullah,Not Available,All-Rounder,Rajasthan Royals,6500000.0,,,,,,,,,,,
2014.0,Deepak Hooda,Indian ,Bowler,Rajasthan Royals,4000000.0,,,,,,,,,,,
2014.0,Dishant Yagnik,Not Available,Wicket Keeper,Rajasthan Royals,3000000.0,,,,,,,,,,,
2014.0,Kevon Cooper,Not Available,All-Rounder,Rajasthan Royals,3000000.0,,,,,,,,,,,
2014.0,Vikramjeet Malik,Not Available,Bowler,Rajasthan Royals,2000000.0,,,,,,,,,,,
2014.0,Ankit Nagendra Sharma,Not Available,Bowler,Rajasthan Royals,1000000.0,,,,,,,,,,,
2014.0,Rahul Tewatia,Indian ,All-Rounder,Rajasthan Royals,1000000.0,,,,,,,,,,,
2014.0,Ankush Bains,Not Available,Wicket Keeper,Rajasthan Royals,1000000.0,,,,,,,,,,,
2014.0,Amit Mishra,Indian ,Bowler,Rajasthan Royals,1000000.0,,,,,,,,,,,
2014.0,Pravin Tambe,Indian ,Bowler,Rajasthan Royals,1000000.0,,,,,,,,,,,
2014.0,Yuvraj Singh,Indian ,All-Rounder,Royal Challengers Bangalore,140000000.0,,,,,,,,,,,
2014.0,Mitchell Starc,Not Available,Bowler,Royal Challengers Bangalore,50000000.0,,,,,,,,,,,
2014.0,Albie Morkel,Not Available,All-Rounder,Royal Challengers Bangalore,24000000.0,,,,,,,,,,,
2014.0,Varun Aaron,Indian ,Bowler,Royal Challengers Bangalore,20000000.0,,,,,,,,,,,
2014.0,Ashok Dinda,Not Available,Bowler,Royal Challengers Bangalore,15000000.0,,,,,,,,,,,
2014.0,Parthiv Patel,Not Available,Wicket Keeper,Royal Challengers Bangalore,14000000.0,,,,,,,,,,,
2014.0,Muttiah Muralitharan,Not Available,Bowler,Royal Challengers Bangalore,10000000.0,,,,,,,,,,,
2014.0,Ravi Rampaul,Not Available,Bowler,Royal Challengers Bangalore,9000000.0,,,,,,,,,,,
2014.0,Nic Maddinson,Not Available,Batsman,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2014.0,Harshal Patel,Indian ,Bowler,Royal Challengers Bangalore,4000000.0,,,,,,,,,,,
2014.0,Vijay Zol,Not Available,Batsman,Royal Challengers Bangalore,3000000.0,,,,,,,,,,,
2014.0,Abu Nechim Ahmed,Not Available,Bowler,Royal Challengers Bangalore,3000000.0,,,,,,,,,,,
2014.0,Sachin Rana,Not Available,Bowler,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2014.0,Shadab Jakati,Not Available,Bowler,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2014.0,Sandeep Warrier,Not Available,Bowler,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2014.0,Tanmay Mishra,Not Available,Batsman,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2014.0,Yogesh Takawale,Not Available,Wicket Keeper,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2014.0,Yuzvendra Singh Chahal,Not Available,Bowler,Royal Challengers Bangalore,1000000.0,,,,,,,,,,,
2014.0,David Warner,Overseas ,Batsman,Sunrisers Hyderabad,55000000.0,,,,,,,,,,,
2014.0,Amit Mishra,Indian ,Bowler,Sunrisers Hyderabad,47500000.0,,,,,,,,,,,
2014.0,Bhuvneshwar Kumar,Indian ,Bowler,Sunrisers Hyderabad,42500000.0,,,,,,,,,,,
2014.0,Aaron Finch,Not Available,Batsman,Sunrisers Hyderabad,40000000.0,,,,,,,,,,,
2014.0,Karn Sharma,Indian ,Bowler,Sunrisers Hyderabad,37500000.0,,,,,,,,,,,
2014.0,Darren Sammy,Not Available,All-Rounder,Sunrisers Hyderabad,35000000.0,,,,,,,,,,,
2014.0,Ishant Sharma,Indian ,Bowler,Sunrisers Hyderabad,26000000.0,,,,,,,,,,,
2014.0,Irfan Pathan,Indian ,All-Rounder,Sunrisers Hyderabad,24000000.0,,,,,,,,,,,
2014.0,Moises Henriques,Not Available,All-Rounder,Sunrisers Hyderabad,10000000.0,,,,,,,,,,,
2014.0,KL Rahul,Not Available,Batsman,Sunrisers Hyderabad,10000000.0,,,,,,,,,,,
2014.0,Parveez Rasool,Not Available,All-Rounder,Sunrisers Hyderabad,9500000.0,,,,,,,,,,,
2014.0,Jason Holder,Overseas ,Bowler,Sunrisers Hyderabad,7500000.0,,,,,,,,,,,
2014.0,Venugopal Rao,Not Available,Batsman,Sunrisers Hyderabad,5500000.0,,,,,,,,,,,
2014.0,Naman Ojha,Not Available,Wicket Keeper,Sunrisers Hyderabad,5000000.0,,,,,,,,,,,
2014.0,Brendan Taylor,Not Available,Wicket Keeper,Sunrisers Hyderabad,3000000.0,,,,,,,,,,,
2014.0,Prasanth Parameswaran,Not Available,Bowler,Sunrisers Hyderabad,3000000.0,,,,,,,,,,,
2014.0,Amit Paunikar,Not Available,Wicket Keeper,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2014.0,Ashish Reddy,Not Available,Bowler,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2014.0,Srikkanth Anirudha,Not Available,Batsman,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2014.0,Ricky Bhui,Not Available,Batsman,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2014.0,Chama Milind,Indian ,Bowler,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2014.0,Manprit Juneja,Not Available,Batsman,Sunrisers Hyderabad,1000000.0,,,,,,,,,,,
2013.0,Johan Botha,Not Available,All-Rounder,Delhi Capitals,450000.0,,,,,,,,,,,
2013.0,Jesse Ryder,Not Available,All-Rounder,Delhi Capitals,260000.0,,,,,,,,,,,
2013.0,Jeevan Mendis,Not Available,All-Rounder,Delhi Capitals,50000.0,,,,,,,,,,,
2013.0,Manpreet Gony,Not Available,Bowler,Punjab Kings,500000.0,,,,,,,,,,,
2013.0,Luke Pomersbach,Not Available,Batsman,Punjab Kings,300000.0,,,,,,,,,,,
2013.0,Sachithra Senanayaka,Not Available,All-Rounder,Kolkata Knight Riders,625000.0,,,,,,,,,,,
2013.0,Ryan McLaren,Not Available,Bowler,Kolkata Knight Riders,50000.0,,,,,,,,,,,
2013.0,Glenn Maxwell,Not Available,All-Rounder,Mumbai Indians,1000000.0,,,,,,,,,,,
2013.0,Nathan Coulter-Nile,Overseas ,Bowler,Mumbai Indians,450000.0,,,,,,,,,,,
2013.0,Ricky Ponting,Not Available,Batsman,Mumbai Indians,400000.0,,,,,,,,,,,
2013.0,Philip Hughes,Not Available,Batsman,Mumbai Indians,100000.0,,,,,,,,,,,
2013.0,Jacob Oram,Not Available,All-Rounder,Mumbai Indians,50000.0,,,,,,,,,,,
2013.0,Ajantha Mendis,Not Available,Bowler,Pune Warriors India,725000.0,,,,,,,,,,,
2013.0,Kane Richardson,Not Available,Bowler,Pune Warriors India,700000.0,,,,,,,,,,,
2013.0,Abhishek Nayar,Not Available,All-Rounder,Pune Warriors India,675000.0,,,,,,,,,,,
2013.0,Michael Clarke,Not Available,Batsman,Pune Warriors India,400000.0,,,,,,,,,,,
2013.0,James Faulkner,Not Available,All-Rounder,Rajasthan Royals,400000.0,,,,,,,,,,,
2013.0,Fidel Edwards,Not Available,Bowler,Rajasthan Royals,210000.0,,,,,,,,,,,
2013.0,Kusal Janith Perera,Not Available,Wicket Keeper,Rajasthan Royals,20000.0,,,,,,,,,,,
2013.0,Jaydev Unadkat,Indian ,Bowler,Royal Challengers Bangalore,525000.0,,,,,,,,,,,
2013.0,Rudra Pratap Singh,Not Available,Bowler,Royal Challengers Bangalore,400000.0,,,,,,,,,,,
2013.0,Moises Henriques,Not Available,All-Rounder,Royal Challengers Bangalore,300000.0,,,,,,,,,,,
2013.0,Ravi Rampaul,Not Available,Bowler,Royal Challengers Bangalore,290000.0,,,,,,,,,,,
2013.0,Pankaj Singh,Not Available,Bowler,Royal Challengers Bangalore,150000.0,,,,,,,,,,,
2013.0,Daniel Christian,Not Available,All-Rounder,Royal Challengers Bangalore,100000.0,,,,,,,,,,,
2013.0,Christopher Barnwell,Not Available,All-Rounder,Royal Challengers Bangalore,50000.0,,,,,,,,,,,
2013.0,Thisara Perera,Overseas ,All-Rounder,Sunrisers Hyderabad,675000.0,,,,,,,,,,,
2013.0,Darren Sammy,Not Available,All-Rounder,Sunrisers Hyderabad,425000.0,,,,,,,,,,,
2013.0,Sudeep Tyagi,Not Available,Bowler,Sunrisers Hyderabad,100000.0,,,,,,,,,,,
2013.0,Clinton McKay,Not Available,Bowler,Sunrisers Hyderabad,100000.0,,,,,,,,,,,
2013.0,Nathan McCullum,Not Available,Bowler,Sunrisers Hyderabad,100000.0,,,,,,,,,,,
2013.0,Quinton De Kock,Overseas ,Wicket Keeper,Sunrisers Hyderabad,20000.0,,,,,,,,,,,
,,,,Gujrat Titans,0.0,0.0,Spencer Johnson,5000000,BOWLER,10.0,1200.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,1.0,Shahrukh Khan,4000000,ALL-ROUNDER,7.4,888.0,PBKS,2024.0,,,
,,,,Gujrat Titans,0.0,2.0,Umesh Yadav,20000000,BOWLER,5.8,696.0,KKR,2024.0,,,
,,,,Gujrat Titans,0.0,3.0,Robin Minz,2000000,WICKETKEEPER,3.6,432.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,4.0,Sushant Mishra,2000000,BOWLER,2.2,264.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,5.0,Kartik Tyagi,2000000,BOWLER,0.6,72.0,SRH,2024.0,,,
,,,,Gujrat Titans,0.0,6.0,Azmatullah Omarzai,5000000,ALL-ROUNDER,0.5,60.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,7.0,Manav Suthar,2000000,BOWLER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,8.0,David Miller,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,9.0,Shubman Gill,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,10.0,Matthew Wade,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,11.0,Wriddhiman Saha,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,12.0,Kane Williamson,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,13.0,Abhinav Manohar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,14.0,B. Sai Sudharsan,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,15.0,Darshan Nalkande,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,16.0,Vijay Shankar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,17.0,Jayant Yadav,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,18.0,Rahul Tewatia,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,19.0,Mohammed Shami,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,20.0,Noor Ahmad,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,21.0,R. Sai Kishore,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,22.0,Rashid Khan,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,23.0,Joshua Little,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Gujrat Titans,0.0,24.0,Mohit Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,25.0,Daryl Mitchell,10000000,ALL-ROUNDER,14.0,1680.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,26.0,Sameer Rizvi,2000000,BATTER,8.4,1008.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,27.0,Shardul Thakur,20000000,ALL-ROUNDER,4.0,480.0,KKR,2024.0,,,
,,,,Chennai Super Kings,0.0,28.0,Mustafizur Rahman,20000000,BOWLER,2.0,240.0,DC,2024.0,,,
,,,,Chennai Super Kings,0.0,29.0,Rachin Ravindra,5000000,ALL-ROUNDER,1.8,216.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,30.0,Avanish Rao Aravelly,2000000,WICKETKEEPER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,31.0,MS Dhoni,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,32.0,Moeen Ali,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,33.0,Deepak Chahar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,34.0,Devon Conway,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,35.0,Tushar Deshpande,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,36.0,Shivam Dube,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,37.0,Ruturaj Gaikwad,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,38.0,Rajvardhan Hangargekar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,39.0,Ravindra Jadeja,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,40.0,Ajay Mandal,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,41.0,Mukesh Choudhary,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,42.0,Matheesha Pathirana,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,43.0,Ajinkya Rahane,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,44.0,Shaik Rasheed,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,45.0,Mitchell Santner,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,46.0,Simarjeet Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,47.0,Nishant Sindhu,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,48.0,Prashant Solanki,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Chennai Super Kings,0.0,49.0,Maheesh Theekshana,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,50.0,Kumar Kushagra,2000000,WICKETKEEPER,7.2,864.0,Not Mentioned,2024.0,,,
